Ejercicio;cdcdad;nomcdad010;cdprov;nomprov010;cdcorp;nomcorp;ImpDeudViva
2015;07;CASTILLA-LEON;34;PALENCIA;190;Valderrábano                                                          ;0
2015;07;CASTILLA-LEON;34;PALENCIA;192;Valde-Ucieza                                                          ;0
2015;07;CASTILLA-LEON;34;PALENCIA;196;Valle de Cerrato                                                      ;0
2015;07;CASTILLA-LEON;34;PALENCIA;199;Velilla del Río Carrión                                               ;0
2015;07;CASTILLA-LEON;34;PALENCIA;201;Vertavillo                                                            ;0
2015;07;CASTILLA-LEON;34;PALENCIA;202;Villabasta de Valdavia                                                ;0
2015;07;CASTILLA-LEON;34;PALENCIA;204;Villacidaler                                                          ;0
2015;07;CASTILLA-LEON;34;PALENCIA;205;Villaconancio                                                         ;0
2015;07;CASTILLA-LEON;34;PALENCIA;206;Villada                                                               ;72
2015;07;CASTILLA-LEON;34;PALENCIA;208;Villaeles de Valdavia                                                 ;0
2015;07;CASTILLA-LEON;34;PALENCIA;210;Villahán                                                              ;0
2015;07;CASTILLA-LEON;34;PALENCIA;211;Villaherreros                                                         ;0
2015;07;CASTILLA-LEON;34;PALENCIA;213;Villalaco                                                             ;0
2015;07;CASTILLA-LEON;34;PALENCIA;214;Villalba de Guardo                                                    ;0
2015;07;CASTILLA-LEON;34;PALENCIA;215;Villalcázar de Sirga                                                  ;0
2015;07;CASTILLA-LEON;34;PALENCIA;216;Villalcón                                                             ;0
2015;07;CASTILLA-LEON;34;PALENCIA;217;Villalobón                                                            ;0
2015;07;CASTILLA-LEON;34;PALENCIA;218;Villaluenga de la Vega                                                ;0
2015;07;CASTILLA-LEON;34;PALENCIA;220;Villamartín de Campos                                                 ;0
2015;07;CASTILLA-LEON;34;PALENCIA;221;Villamediana                                                          ;0
2015;07;CASTILLA-LEON;34;PALENCIA;222;Villameriel                                                           ;0
2015;07;CASTILLA-LEON;34;PALENCIA;223;Villamoronta                                                          ;0
2015;07;CASTILLA-LEON;34;PALENCIA;224;Villamuera de la Cueza                                                ;0
2015;07;CASTILLA-LEON;34;PALENCIA;225;Villamuriel de Cerrato                                                ;655
2015;07;CASTILLA-LEON;34;PALENCIA;227;Villanueva del Rebollar                                               ;0
2015;07;CASTILLA-LEON;34;PALENCIA;228;Villanuño de Valdavia                                                 ;0
2015;07;CASTILLA-LEON;34;PALENCIA;229;Villaprovedo                                                          ;0
2015;07;CASTILLA-LEON;34;PALENCIA;230;Villarmentero de Campos                                               ;0
2015;07;CASTILLA-LEON;34;PALENCIA;231;Villarrabé                                                            ;58
2015;07;CASTILLA-LEON;34;PALENCIA;232;Villarramiel                                                          ;361
2015;07;CASTILLA-LEON;34;PALENCIA;233;Villasarracino                                                        ;0
2015;07;CASTILLA-LEON;34;PALENCIA;234;Villasila de Valdavia                                                 ;0
2015;07;CASTILLA-LEON;34;PALENCIA;236;Villaturde                                                            ;0
2015;07;CASTILLA-LEON;34;PALENCIA;237;Villaumbrales                                                         ;0
2015;07;CASTILLA-LEON;34;PALENCIA;238;Villaviudas                                                           ;0
2015;07;CASTILLA-LEON;34;PALENCIA;240;Villerías de Campos                                                   ;0
2015;07;CASTILLA-LEON;34;PALENCIA;241;Villodre                                                              ;0
2015;07;CASTILLA-LEON;34;PALENCIA;242;Villodrigo                                                            ;0
2015;07;CASTILLA-LEON;34;PALENCIA;243;Villoldo                                                              ;0
2015;07;CASTILLA-LEON;34;PALENCIA;245;Villota del Páramo                                                    ;0
2015;07;CASTILLA-LEON;34;PALENCIA;246;Villovieco                                                            ;0
2015;07;CASTILLA-LEON;34;PALENCIA;901;Osorno la Mayor                                                       ;0
2015;07;CASTILLA-LEON;34;PALENCIA;902;Valle del Retortillo                                                  ;0
2015;07;CASTILLA-LEON;34;PALENCIA;903;Loma de Ucieza                                                        ;0
2015;07;CASTILLA-LEON;34;PALENCIA;904;Pernía (La)                                                           ;0
2015;07;CASTILLA-LEON;37;SALAMANCA;001;Abusejo                                                               ;0
2015;07;CASTILLA-LEON;37;SALAMANCA;002;Agallas                                                               ;0
2015;07;CASTILLA-LEON;37;SALAMANCA;003;Ahigal de los Aceiteros                                               ;0
2015;07;CASTILLA-LEON;37;SALAMANCA;004;Ahigal de Villarino                                                   ;0
2015;07;CASTILLA-LEON;37;SALAMANCA;005;Alameda de Gardón (La)                                                ;0
2015;07;CASTILLA-LEON;37;SALAMANCA;006;Alamedilla (La)                                                       ;0
2015;07;CASTILLA-LEON;37;SALAMANCA;007;Alaraz                                                                ;483
2015;07;CASTILLA-LEON;37;SALAMANCA;008;Alba de Tormes                                                        ;1.092
2015;07;CASTILLA-LEON;37;SALAMANCA;009;Alba de Yeltes                                                        ;0
2015;07;CASTILLA-LEON;37;SALAMANCA;010;Alberca (La)                                                          ;1.590
2015;07;CASTILLA-LEON;37;SALAMANCA;011;Alberguería de Argañán (La)                                           ;0
2015;07;CASTILLA-LEON;37;SALAMANCA;012;Alconada                                                              ;0
2015;07;CASTILLA-LEON;37;SALAMANCA;013;Aldeacipreste                                                         ;0
2015;07;CASTILLA-LEON;37;SALAMANCA;014;Aldeadávila de la Ribera                                              ;0
2015;07;CASTILLA-LEON;37;SALAMANCA;015;Aldea del Obispo                                                      ;0
2015;07;CASTILLA-LEON;37;SALAMANCA;016;Aldealengua                                                           ;102
2015;07;CASTILLA-LEON;37;SALAMANCA;017;Aldeanueva de Figueroa                                                ;0
2015;07;CASTILLA-LEON;37;SALAMANCA;018;Aldeanueva de la Sierra                                               ;0
2015;07;CASTILLA-LEON;37;SALAMANCA;019;Aldearrodrigo                                                         ;34
2015;07;CASTILLA-LEON;37;SALAMANCA;020;Aldearrubia                                                           ;67
2015;07;CASTILLA-LEON;37;SALAMANCA;021;Aldeaseca de Alba                                                     ;0
2015;07;CASTILLA-LEON;37;SALAMANCA;022;Aldeaseca de la Frontera                                              ;0
2015;07;CASTILLA-LEON;37;SALAMANCA;023;Aldeatejada                                                           ;10
2015;07;CASTILLA-LEON;37;SALAMANCA;024;Aldeavieja de Tormes                                                  ;0
2015;07;CASTILLA-LEON;37;SALAMANCA;025;Aldehuela de la Bóveda                                                ;29
2015;07;CASTILLA-LEON;37;SALAMANCA;026;Aldehuela de Yeltes                                                   ;13
2015;07;CASTILLA-LEON;37;SALAMANCA;027;Almenara de Tormes                                                    ;30
